Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Mexico,MEX,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,4.609226284,4.026151546,4.220153951,3.985160764,3.78757111,3.849783752,3.061112028,3.194229871,3.18312816,2.372850999,1.178486451,0.947296572,4.209252127,15.464536,15.97863592,23.6577914,28.62873,43.77332447,66.82767123,72.10181867,77.23844962,64.37025401,61.75628871,60.08661373,32.47485551,41.66657024,,33.78401513,37.45827181,30.01290831,17.57952817,14.0348756,11.84907666,10.25315867,11.95797173,10.02723144,5.946676523,7.139569808,9.665291185,7.973724481,8.899244329,11.23267296,12.3851889,14.88561757,15.45674642,15.67108314,17.22316238,13.27812776,13.76824477,15.94523929,14.05674838,12.8121829,10.41222867,5.890875665,4.82283537,5.507745497,6.567899403,5.330883505,
Marshall Islands,MHL,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,29.50784353,30.26822562,19.81544242,20.12986472,,,,,10.77832127,9.845059768,8.929337494,8.962523937,14.90249698,16.50416708,14.40572046,15.64123175,18.99553639,18.84986428,18.23415168,18.26754308,17.98880161,19.70087604,21.59497258,20.58008787,22.14384927,21.4542772,22.91776929,22.6298196,22.15231955,23.15647243,21.55325102,18.45939515,17.55225231,16.84965501,17.79291217,14.4088226,
North Macedonia,MKD,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.129041649,0.401984788,0.874757121,0.449480505,0.79801708,1.892471192,4.764624816,3.756787534,2.248055719,5.411184761,4.681168054,8.015094317,9.376646422,4.920505014,7.901103724,1.117081187,7.679556245,8.711401906,6.438085988,2.475875192,1.754579347,1.359114993,1.148236556,1.504227839,1.697989998,2.075577548,
Mali,MLI,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,9.97E-05,0.060404191,1.186893983,0.350828358,0.036237168,0.185821177,0.142732764,1.056223953,0.090526618,0.131907174,,,0.129060274,0.050022245,,0.142298807,0.358447093,,,,,,,,,,,,,,,,,,0,0.002580233,0.014875537,0.002664058,2.86E-05,1.36396978,1.017796835,0.572565493,0.372089213,0.558612748,0.581808556,0.471951893,1.491267255,,0.008645825,0.032658223,0.086795333,,,,0.014074764,0.021735138,,,
Malta,MLT,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,0.035003261,0.066917585,0.044696902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000424486,0.36398644,0.00886699,0.010211092,,,0.034363812,0.008036487,0.006618622,0,0.006398362,0.000507107,0.009423844,0.00441005,0.001342347,0,3.14E-07,0.002356135,0.029160921,0.026749758,3.206392281,1.079588127,1.3316882,2.274993776,2.126545859,1.537483281,25.57537076,42.48023615,45.07800721,42.44199172,43.04195008,38.4493267,25.36816865,37.79118865,31.00098003,28.84359723,
Myanmar,MMR,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,0.548012712,0.53359313,0.308641702,0.196843699,0.380723933,0.36428366,0.691683308,0.740251051,1.194600534,1.148278223,1.790881366,1.503835758,1.082091007,1.024029062,0.962830597,,,,,,,,,,,,,,,,0.297097379,,,,,,,,,,,,,,,,,,35.18162978,35.90971924,24.35832536,33.61744067,42.78387015,44.51780891,28.16235414,26.81001201,21.55988637,24.16729972,
Middle East & North Africa (excluding high income),MNA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,78.26888731,,,63.11457865,,65.68109834,65.20575644,65.88590796,66.02704786,53.53415737,59.69362093,66.4885918,69.53693665,70.85030712,76.9883269,,,,,,,,,,,,,,,,,,,,,,,74.22533194,72.9242125,66.96684364,66.01126914,70.96939658,73.40351681,73.08056409,73.48380301,72.6279961,70.84919461,71.26521368,67.8053687,,68.14063372,65.53387442,58.82674324,67.12909624,,,,
Montenegro,MNE,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.925481232,1.995432157,3.962985304,3.565075729,10.75553352,14.98258777,13.82953877,29.00848914,14.54018791,14.81386606,16.09493094,12.37938272,20.80658792,,
Mongolia,MNG,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029427704,0.056405352,0.216073577,0.369019202,0.42189813,0.733544228,0.714758877,2.253596789,2.994446506,3.778214293,4.56321776,9.014912643,,,,,,38.6504013,25.90950784,20.61256895,26.77284214,42.80476067,45.78586624,45.7377502,
Northern Mariana Islands,MNP,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.005531264,2.036776729,1.193356481,0.574072201,,25.1558681,20.9936117,8.244172243,13.33858531,13.01975932,12.42144379,14.9128662,14.66204554,15.48187963,10.84355963,17.42750291,19.65359396,16.27810188,27.80695524,33.46291404,30.03760922,,27.87801699,51.41958864,46.55994283,,
Mauritania,MRT,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,5.582889206,1.077443194,0.304044224,0.185156624,0.262863215,0.348602612,0.291013356,,0.074971396,0.000416422,0.002969671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.02440697,20.06292967,15.71589349,14.42960652,4.38706505,13.15329563,2.542495986,2.787740608,4.360873915,,,,,
Mauritius,MUS,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,0,0,0.003629275,0.000980381,0,0,0,0,0,,,,,,,,,,,,1.373475346,1.723449476,1.918011986,0.003511923,0.012379587,0.007380233,7.54E-05,0.032790777,0.050167595,0.001376406,0.008182113,0.004937686,0.040183533,0.040183499,0.08499119,0.000652756,0.093948651,0.13181337,0.028596488,0.025722224,0.000490474,0.000141832,0.000161439,0.000538923,0.00089031,0.000507292,0.000369248,1.556802739,1.100126002,0.934537096,
Malawi,MWI,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,0,0,0.012252133,0.049499375,0.056513711,0.056680278,0.065208345,0.059895587,0.038529689,0.031965768,0.034512111,0.026043874,0.041374681,0.027979229,0.021095763,0.034305123,0.025672833,0.040242791,0.028934788,0.020129264,0.024738319,0.000431259,,,0.002635951,0.002511488,,,0.020390314,0.079504643,0.371911249,0.688816989,0.116134225,0.274353251,0.175344634,0.136570605,0.017754682,0.113642391,0.299259343,0.020444015,0.147388674,0.038286432,0.027267137,0.113758217,0.185685951,0.09856525,0.094090284,0.036560343,0.044836921,0.0201571,0.023831438,0.079450407,0.1001212,0.014214987,
Malaysia,MYS,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,4.896504321,4.672468571,5.177497951,5.626544185,8.797276845,6.99215983,7.347273155,10.33561241,6.861792905,5.404693451,8.487953176,10.88139478,14.44123509,14.28039609,14.04445986,18.24304736,24.71961379,26.62271568,28.66899052,28.70647616,29.92930861,31.53794133,22.85109797,19.94625451,15.80046517,16.25317677,18.32467867,15.51365676,12.9456084,10.28720717,7.367116564,6.990986242,8.062548974,8.123583259,6.163305401,6.795830894,9.618378865,9.719842426,8.390657286,10.0750779,11.59899031,13.40600442,13.73161075,14.39473265,18.34972085,14.76368052,15.84641728,17.73870912,20.40714617,22.27238781,22.08948766,16.46374673,14.00259491,15.40368272,15.56907659,14.47208551,
North America,NAC,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,4.923131506,4.334304274,3.835440894,3.873464976,3.634189394,3.95073189,3.567145238,3.572721102,4.279322612,4.30236791,4.431198386,4.099962037,6.395260592,7.073534309,6.074386192,5.63267929,4.666938673,5.559991223,6.18825518,6.701631428,8.071635725,6.968509122,6.439262231,6.993104337,5.295032981,4.782986835,,4.303525681,4.817803716,4.820188693,4.405204315,4.143806403,3.669689014,3.57074001,4.026871512,3.839880815,3.119695785,3.144043157,4.696093307,5.001931273,4.342274531,5.368127586,6.102716094,7.51940703,7.784371395,8.184307699,11.75270074,10.13410062,11.40361531,13.99645849,13.68274035,14.39175714,15.15067095,10.93389685,9.915342981,13.17142244,15.96636816,16.48901765,
Namibia,NAM,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.070320216,0.668613648,0.664641935,0.993442611,0.503113937,0.413471475,0.45834807,0.410976144,0.444634524,0.817470163,1.270562681,1.290618444,0.953398743,1.235020172,1.455635631,2.640400858,1.322299207,0.438934748,0.578722984,0.746127897,
New Caledonia,NCL,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,0.073326934,0.030678775,0.037604459,0.045630518,0.029964994,0.038233993,0.04091845,0.112912799,0.140920771,,,,,,,,,,,,,,,,0.802057428,0.883089927,1.120125833,1.215151883,1.209682992,1.062461629,1.36678619,0.442806999,0.005007881,0.010814018,0.004006164,0.075633889,0.010214266,0.016512784,0.014071106,0.002052887,0.011008393,,,,,
Niger,NER,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,0.790350918,0.001702636,0.003834509,0.123897291,0.618895694,0.172804723,0.059052445,0.212027047,0.01569127,0.03728444,0.013692964,0.00977654,0.004584645,0.018878009,0.050012647,0.0491754,0.000142821,0.019016331,,0.860509445,,,,,,,,,,,,,,0.019337687,0.000154346,0.000972122,0.026749987,0.014315632,1.639984039,2.082104952,1.38278877,1.454760907,2.264235214,2.121159269,1.990173882,2.334818003,1.524501997,1.151008638,1.564277897,1.107391044,18.27971816,30.20156975,27.03187043,18.78376796,16.46366188,13.19098746,14.41084103,,
Nigeria,NGA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,10.29888257,10.99046206,13.41365896,25.88165633,33.41830842,30.84418813,18.13521092,42.56831149,58.14832282,74.47160226,82.99604194,83.81457578,93.02647875,93.30460708,94.31150007,93.06317307,90.2740139,95.1012156,,97.06344809,,94.40701441,95.15198118,96.71550283,93.11161368,95.37030686,,,,,,,,,95.52858305,96.21705427,96.97916541,98.94206061,99.63503302,99.65649781,94.03746349,97.8966781,,,98.23885636,93.66630494,91.74328924,90.36218976,87.13263968,89.12652507,84.03897273,87.62337395,90.8542131,87.87329852,96.47824161,96.03173823,94.11378184,87.03929331,
Nicaragua,NIC,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,0.008427899,,,0.007340579,0.02135443,0.132604142,0.214850796,0.725608909,0.499414021,0.421145792,0.371580835,0.393977355,0.190273339,0.17673697,0.846944184,2.483402098,1.949471329,1.267152771,0.047195894,0.015259239,0.056782358,0.000244905,,,,,,,1.70174945,1.010175625,0.616572998,0.688775102,0.983707955,0.578691644,0.9353479,1.718162321,1.757849839,1.646751803,1.273474387,1.051987211,1.435276283,0.538810472,0.846082875,0.388425166,0.816210627,1.229212214,0.681368284,1.101907029,0.4316379,0.314075269,0.279987065,0.163477057,0.234758389,0.258275782,0.302230563,
Netherlands,NLD,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,23.58410998,10.30517321,9.219921426,8.826346018,7.082576243,7.921237621,7.742177668,8.314144856,10.72200208,12.50763401,12.0072212,13.03960028,16.01439135,17.07134507,17.67744712,18.2017449,15.99754062,18.81870387,21.84193708,23.8603114,23.85153828,23.16252795,22.58580994,22.69345997,15.16169118,10.86255017,8.47563696,9.044137984,9.739350302,9.887069098,8.579611979,8.938558745,7.566058494,7.093397144,8.198729433,7.222937487,6.404447275,6.674917437,8.357834066,6.191087284,5.589558341,5.655044105,5.869023758,7.508829222,8.627171395,8.870174846,10.70641455,8.243287684,10.16386498,12.79076423,14.45753298,14.43003578,12.56693661,10.25074526,9.148995998,10.27767258,10.74248257,10.65208684,
Norway,NOR,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,3.26108421,4.803941517,4.660659577,2.085912047,1.610803394,1.648468202,1.965684698,1.461456788,0.923390878,1.168086352,1.216294412,1.253805541,5.52166556,13.73608202,16.69617614,16.7658232,20.47668916,36.05237248,48.74228429,50.73598101,52.34991333,52.75194974,54.57536008,53.75168115,,,36.54910132,42.56796724,47.80193213,48.77799278,49.67599496,51.2582317,49.60814906,47.280219,54.65728238,53.78796891,43.27539379,49.94670979,63.89686671,61.75339692,60.63251526,61.17286391,63.62222023,67.68432833,67.80346464,64.29264749,68.87636894,62.98758537,63.69837659,68.02837455,69.81565756,67.62471273,64.87811855,57.68671976,52.97349693,57.1858978,62.12311868,55.9876665,
Nepal,NPL,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,0.003456127,3.33E-05,,,,,,,,0.015563659,,,,,0.002162143,,,,0.003575791,,,,,,0.001687473,4.52E-05,5.18E-06,0.01274454,0.003173097,0.00427692,0.001564266,,0.002662327,,,
Nauru,NRU,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,0.18348603,0.417442966,0.658618555,0.60576867,0.602278337,0.612036716,0.479748451,0.752103147,0.878996047,0.41095057,0.549730597,1.295008865,1.25879485,1.25324456,1.073947737,1.288978833,1.131187273,1.223655428,0.269310444,0.270089724,0.414750865,1.651889779,0.838593396,0.91961978,1.392813136,2.078254636,3.928162398,3.299201679,2.567383364,2.58316433,2.064194447,1.635017935,2.304804798,2.14176639,2.063119365,2.160703902,2.970813135,2.681941644,2.365166927,1.916169844,1.94341919,2.519991375,2.810282624,4.557862388,7.112296485,5.006982329,4.944491515,5.488427519,4.930273302,3.719990784,3.229308235,1.895097599,1.459449267,1.673969763,1.813975513,1.451889231,
OECD members,OED,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,5.381107962,4.122508145,3.637460749,3.496999567,3.154036425,3.149107174,3.360277559,3.204877101,3.496350385,3.651320668,3.184700841,3.32242524,4.928107038,5.425489446,5.326526882,5.575010915,5.357515484,6.822571478,8.527737288,9.574308771,10.24257271,9.775397471,9.73681482,9.511370399,5.716500671,5.621421492,4.08064059,5.148364851,5.675682919,5.635886778,4.973759964,4.872023637,4.379551902,4.093734393,4.655225976,4.439259417,3.652102675,3.94529489,5.257105528,4.979678224,4.782566099,5.116003496,5.600599163,6.726670036,7.055790302,6.937824125,8.925600737,7.467436629,8.165673281,9.486871168,9.713969521,9.497445396,9.162003117,7.081573162,6.270563386,7.332245648,8.38211593,8.079581753,
Oman,OMN,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,99.78881127,,,,94.7152386,96.16208575,94.12768728,92.32951168,91.78732637,91.72287975,93.00384708,89.99496125,91.65383524,87.95342843,89.1434206,91.86823738,87.40250767,83.74090196,78.90247199,76.48215771,78.5896655,80.42179294,76.39206774,68.05224599,76.92700834,83.21327323,80.55570042,77.47155183,76.8245304,91.08883685,91.82633168,91.39004687,89.05706737,86.3796056,74.97050425,77.75877952,74.36787106,83.53708174,82.61287512,81.67275071,76.15688532,76.05217306,73.68318263,75.1854008,,
Other small states,OSS,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,155.6992328,,89.61053512,87.98045228,88.08373002,,86.85288296,69.20750127,,,,,,,,,,,,,,,67.56629336,61.69521346,58.3861576,,68.58979828,69.49402947,57.36496212,66.90935752,65.56234063,67.73442697,64.60664367,62.69491725,68.78237583,68.34747631,67.82620871,58.25765934,67.83841176,68.41252048,65.48964265,64.48030489,64.66328874,60.05867052,59.84836189,62.48809558,61.97324877,64.43881825,
Pakistan,PAK,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,5.86E-05,0.022368691,0.811845164,0.937735203,0.560288346,0.596638872,1.228918926,1.247790509,1.207591961,1.15872385,1.596760765,0.763870831,2.286946209,1.071986154,2.117504572,4.286366505,3.139977548,6.778141792,7.127245063,6.55432412,5.949368751,1.862042689,0.987867474,1.426796379,0.719297732,0.677906073,,,1.28365397,1.480489582,1.224872128,0.987440582,,0.981747319,0.760898572,0.868591964,0.317589557,0.923317839,1.439963138,2.144154683,1.935537184,2.307243451,2.414001031,4.232920587,5.002867987,5.773652022,6.181634924,4.116029698,5.711194705,5.215870989,1.350534846,2.104634423,2.641946327,1.21065576,0.761514387,1.203244343,2.134266043,1.59922047,
Panama,PAN,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,35.02987684,48.62026712,40.89740864,33.80159884,32.96998643,26.89327541,20.10349038,22.11660157,19.64311488,21.60384406,17.61019757,17.74501083,41.00510547,44.77879613,28.02672575,27.38578573,24.62274827,24.8295221,23.15901047,18.29378077,22.65509353,12.06210391,2.17049942,7.241183292,0.089531238,0.0642316,,,,,,,,3.149731801,4.923946187,3.873029114,3.519265727,9.037227337,6.929979056,7.068200849,6.145083831,0.487380909,0.54224241,0.733227944,0.765380955,0.67419244,0.640564518,0.8755744,0.281711492,0.008616488,0.009301061,0.007769496,0.008976705,0.00585649,0.020609756,0.01687229,,,
Peru,PER,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,2.349946294,1.820570814,1.439904565,1.417948002,0.969949599,1.129530027,1.284214756,0.719165857,0.718366826,0.628768274,0.847175162,1.22588641,1.200194459,1.685265005,2.403032997,3.244489992,9.841981642,15.43000024,20.60581582,,26.90235167,23.0897742,26.48252178,23.89546616,12.65152759,13.06412279,,,,,6.100500132,5.96920988,4.034232808,4.930177606,6.59278004,5.943832204,4.443070111,4.215878536,6.38432975,6.065076311,6.258700956,7.379846786,5.454561105,9.324811639,8.002597706,8.579775778,9.142463315,7.735221397,9.342765974,10.53419496,11.56932268,12.96620294,12.29924129,7.165019179,6.414647867,7.943601453,8.887526357,6.869053624,
Philippines,PHL,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,0.384914015,0.395867257,0.483403335,0.739800468,1.101673317,1.616358745,1.856983217,1.525000366,1.625848313,2.16596409,0.999854693,0.879095498,0.659534307,1.691838094,1.360312818,0.605272626,0.284907581,0.241197519,0.664264568,0.738855254,0.329788258,2.202151181,1.565238593,0.750785019,1.300105259,1.690087592,,,,2.626718271,2.422411946,2.011374399,1.61973914,1.529768642,1.858333838,1.384715429,0.532909444,0.728936759,1.326981741,0.844877174,1.184552256,1.558853867,1.262221169,1.877586181,2.304980089,2.804842628,3.27690774,1.90873418,2.053277462,2.920099238,2.428982941,3.766912617,2.972819917,1.320696095,1.332493851,1.508846622,1.695715653,1.475881519,
Palau,PLW,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.114750597,,,,0.051990304,0.458911237,,,
Papua New Guinea,PNG,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,0,0,1.71E-05,2.11E-06,0,0,,,,,0.017377079,0.0669974,0.049953499,0.048709683,0.615648726,0.332980259,0.362391123,,,,,,,,,,,15.80017527,,28.75286942,31.09216282,22.63389599,20.32149837,19.95072755,,,,,,,3.802507168,2.924386135,,,,,,,,
Poland,POL,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,19.36370019,,,12.68730831,,,,,10.07503285,8.975104143,9.103340472,8.177098728,6.867708086,6.686567507,5.482183633,4.978041432,5.186958114,5.768665327,5.059114518,4.374910507,5.462118186,5.118851679,4.480524634,3.762962021,4.245721011,3.078882717,4.154724359,4.901632509,4.999070565,4.69900695,4.137915959,3.308716137,2.553093348,2.547670827,2.598023696,2.239215903,
Pre-demographic dividend,PRE,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,27.86386692,37.34256016,34.88474403,37.53110892,48.86467626,52.42798395,52.97791977,,57.90710619,61.79257863,,,,,,,,,,,,,,,,,,,,,75.66120844,74.75529688,71.98206513,,,,78.37513167,79.18056516,73.89763699,77.60617248,76.60592966,78.14427923,77.7207029,77.03874434,78.41505888,74.41461711,75.5288928,,,,
Puerto Rico,PRI,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,1.528052689,1.90879567,1.766513637,1.469546188,1.654219742,1.409138752,1.204319181,1.12555207,2.342367346,2.186110467,1.707906426,1.198318379,2.843420648,2.040106552,2.12805145,1.680281648,1.825719784,0.094840148,5.515367211,7.13823985,3.900082607,5.018171793,3.56472963,4.145188912,3.030266835,1.628049872,2.933521904,3.419328931,3.641158857,2.745189229,3.016400468,3.379395178,4.091298647,3.194558186,2.415177611,2.303653249,1.602525059,1.829053383,2.552825261,1.876414737,1.962871463,2.437420397,2.394419707,4.066012008,5.294605412,4.502887843,5.552942631,4.859330264,6.409584682,7.170469062,8.31755815,10.40691648,8.359361675,7.656439575,6.247442472,7.16639157,6.893965939,6.092564405,
Paraguay,PRY,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,0.172243458,0.446976893,,,,0.207901884,,1.175710272,1.237837471,1.128601523,0.514249116,0.43232136,0.357056977,,0.001371046,,,,,,0.00233405,,,,0.095989424,0.461366407,0.218942781,0.255108622,0.202307739,0.618053247,0.058241772,0.008363552,0.148068452,60.53348809,57.99572651,59.30701478,49.52475035,45.97009286,47.50068004,46.91721863,40.36382289,30.3488344,37.78629464,30.49002593,29.32730689,31.01900198,23.96722393,22.68796961,25.05431391,25.3997632,24.77425241,23.32155571,20.50260481,
West Bank and Gaza,PSE,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.661060479,0.804329992,1.296396617,1.355978571,1.123856596,0.849675034,0.666981018,0.04651532,0.388186495,0.21593578,0.091166487,0.086582959,0.239558505,0.23212046,0.19122988,0.164371699,0.163523332,0.095148098,0.071807074,0.086292152,
Pacific island small states,PSS,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,0,,,0,0.003280377,0.000635955,0.025652378,0.00048373,0.011494056,0.000556358,,0,0.000541779,4.59E-05,0.001022815,9.28E-05,0.001309027,,,,,,,,,,,,,,,,0.018245584,0.056340574,,,0.072999231,0.105064807,0.113193887,0.05620979,0.299583006,0.070665363,0.090032418,0.030202046,0.164327901,0.035856122,1.595389163,1.360054078,1.824564117,2.014822745,20.97268195,
Post-demographic dividend,PST,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,5.732130334,4.489725647,4.078012695,4.011196264,3.835910232,3.929996118,4.271111137,3.968133426,4.221117557,4.510674148,4.029357445,3.981467049,5.906716958,6.123267045,5.888542523,5.892369733,5.442144218,6.216372364,7.161795246,8.096872511,8.518753887,8.50142208,8.263978391,8.344932141,5.299444698,4.478826425,4.182902416,4.669645319,5.235598109,5.313747113,4.644704892,4.672659959,4.132161622,3.780874507,4.37935017,4.24867719,3.574269687,3.819546486,5.05416493,4.857319437,4.662663397,4.978633512,5.475856312,6.621357838,6.97198776,6.901102329,8.987155902,7.561893163,8.211827282,9.563664147,9.743826107,9.535600818,9.295590584,7.25124533,6.406061743,7.463506986,8.493250427,8.219475017,
French Polynesia,PYF,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,0.050963547,,,,,,,,,,,0.144400695,0.093386379,0.083442188,0.07135316,0.189641278,0.07825819,0.069727132,0.046605473,0.085093936,0.065254382,0.030738354,,,,,,,,,,,,,0.011307355,0.013021864,0.005478381,0.00132747,0.001426783,0.007053295,0.006453004,0.021494393,0.003382941,0.008006218,0.023642676,0.051743031,0.068026592,0.057759107,0.038211803,0.033459962,0.010682407,0.018185593,0.00704891,0.004995631,,,,,
Qatar,QAT,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,193.0367045,97.28786918,98.17227027,97.18678031,98.57895115,,96.88266963,92.02835755,,,,,,,,,,,,85.22936916,85.65847994,83.04944537,75.41184878,81.95884569,84.80483196,,86.14144423,90.13365278,91.22668079,92.43095986,89.30488177,92.32409247,87.60155019,85.06016179,90.85360975,90.65796482,92.099041,73.90779145,92.55485592,92.99619914,88.91631711,88.6806235,87.81367902,82.76662415,85.04299965,87.55651161,86.12964294,88.81056598,
Romania,ROU,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.71688446,17.72604816,12.48395368,11.22359971,9.970152227,9.976868695,7.912922029,7.344523504,6.110543303,4.695990806,4.864745584,7.162720203,6.206081417,7.908986659,6.47394621,6.727530847,10.64214192,9.983086485,7.560969983,9.154429912,5.894317565,5.300270381,5.496443013,5.529740209,5.211535774,5.994199113,4.46156766,3.599561975,3.769059926,4.095810328,3.783693121,
Russian Federation,RUS,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.12222132,46.56956389,38.98824684,41.76957303,50.60107838,51.81036605,52.48838159,54.5075199,54.69667896,61.78057969,62.88211737,61.46354093,65.67840178,63.01302946,65.64829331,67.02807467,70.28905733,70.55948091,69.52509629,62.83694608,48.2915488,49.12487738,52.68083437,51.95171217,
Rwanda,RWA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.177545915,0.129846471,,0.001859018,,0.00711314,0,0,0.020702189,0.012688031,0.004160155,0.010773229,0.239934258,0.053638884,0.068473445,0.035805066,0.018361715,0.106274986,0.200175871,0.134400525,0.071679507,0.076233255,0.315761005,1.892868076,
