"Data Source","World Development Indicators",

"Last Updated Date","2021-03-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"North America","NAC","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","11.819937300154","11.4952124913005","11.8376203613283","11.1858004966455","10.7488368815829","11.6186463229876","11.5423590501612","12.003803094696","12.1383526516402","12.5505060426399","11.9786266418126","10.3482682349497","10.1597156537786","10.3842401634117","10.1630458873215","10.9488457256785","10.5959432728889","10.7824403801772","10.8008765588699","10.6950839123926","10.381027127138","10.6127647229497","10.8495743840611","11.1941252771722","11.6053451842987","12.0811994285061","12.5466699334602","12.4865974322605","13.1449408445082","12.073253005526","10.1848509009094","9.74193895536247","9.88959126247779","10.9250800771487","11.4996797269466","11.4945239855258","10.50704980493","8.32022929269348","8.88294176607857","9.77888309279291","9.96761746938398","10.620100206287","11.0259461372605","11.3238883071288","11.0469702470851","11.8148986367007","10.1837139855455","10.2922450536457","",
"Namibia","NAM","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.0450917438871","26.9954797092993","25.140928850639","26.3962763498159","24.286373178613","25.2472721103267","24.2533346315923","27.0087202779044","26.0061921436501","28.2775915287353","28.0598829273312","26.9215619770456","26.6468982016305","23.7465724540013","24.755087881074","26.2611596798943","29.6715527303791","30.9092730287304","30.0891562086562","29.4472382652704","25.9121335072196","29.9812758692713","32.9330572788725","33.0687743734705","34.8498957629154","33.6092915641556","30.25534268318","32.0762263778241","29.2641706479418","","",
"New Caledonia","NCL","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","9.42103314061603","9.15454538429602","9.49659853127037","10.9097835281136","11.7645285971099","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nigeria","NGA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nicaragua","NIC","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.2658373469951","18.2393673743543","19.8495091477019","18.9808828317596","8.9936659409003","9.40273440161028","9.49444128842394","10.589091758038","11.0364830637541","10.7189463745964","10.6468701120311","9.80250806649996","10.3954991061828","11.7208158960434","12.1881791801183","12.8998034816805","13.6842902463038","13.8621051478642","13.2017059330992","13.1376072325703","13.6783403634264","14.5197831928862","15.0090727474344","15.0204806853043","15.3162663787317","15.5895883603149","16.1664462040546","16.5737916199832","15.6529513485109","17.6696229208563","",
"Netherlands","NLD","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","22.4606259221394","21.2162707497985","22.3367129570675","22.3043438475137","23.3949291331253","23.1897175818585","23.1200231941801","23.0748085623956","21.9041184360854","21.6859280490006","20.7860868013464","20.157726304953","20.3422505814736","21.2586466791836","22.5352400248294","22.6090816930116","21.8933892674037","23.2862181112213","24.4911168646405","23.6365100860718","24.3160655768925","21.8467562525623","20.8701641950921","21.479579252811","20.9377692753749","20.7080992657782","21.2206675741848","20.9379500759944","21.2141586823303","21.1580865112734","20.3537372516137","20.170002607286","21.234817556541","21.6000109486679","21.595200025841","21.1439157722984","20.9443347278192","20.9861902698271","20.2294425079072","19.4077486423489","19.6920947880502","20.6364286139734","21.1606242246467","21.9051101382534","23.0855413427696","23.0563304034822","24.1045014668367","",
"Norway","NOR","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","22.9516797537644","20.6899205713934","20.4622985922237","20.3859201973826","21.531825065394","22.0805727526158","21.8194417109493","22.2386989114235","25.1138152375746","26.2502979345941","25.3130526185618","24.5587192015247","24.5323661463496","25.6546029352669","25.6211839226826","23.628115770821","22.154275663922","20.4776789179197","21.3045101752327","21.5761049099656","20.7364963171495","20.7364975450082","21.7428277512335","23.0049068773115","23.9368258567593","23.8919165191792","23.9673549534121","24.2690739984309","26.70467324318","26.0792965059266","27.1883363890159","25.9291122241669","27.3951498020213","28.3036522349141","28.9094475203683","28.1997112552991","27.9246209375204","25.9668904142137","26.8869244165205","27.7220866099017","27.0450629594005","25.1657645290607","23.5682851642918","22.2235507693574","22.0871630406294","22.4775458505266","23.5755594954204","23.2570660626141","",
"Nepal","NPL","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.99669296820608","6.62030193617176","6.48334407233372","6.6546373561321","7.72913404793448","8.98551385878864","8.71991418688457","8.72365986603116","8.63933254666024","8.42250523336725","8.73598111139219","8.80257474738339","8.56058314089016","8.65181185256516","8.97495850015557","9.17945342137588","8.77975841023477","9.7724734037072","10.4400864087645","11.844036864345","13.3961154418188","13.2597438538532","13.8621685749903","15.2928211085356","15.9039766215772","16.7097622388009","18.6874518128733","20.7092171490747","21.6587366814233","18.6011583792726","",
"Nauru","NRU","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.9741898245614","16.6040775071908","24.6011506690909","22.5036256366139","30.4662678875","","",
"New Zealand","NZL","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","24.4664634146341","26.0515161395501","28.3580613254204","27.9768177028451","27.5565740475508","29.6042958511794","28.2120699379583","29.1553923463471","29.324088682222","30.0531914893617","30.5081680631744","28.3057125091243","28.6586095488812","29.6938796658998","30.183079391921","33.2464585760716","32.7002865819753","","","","","","","","","","","","","28.5576325439741","28.2080536465923","29.2481384340701","29.2579312754353","30.3129068290198","31.9658129590034","30.0810266949243","31.4878290583868","29.6893330313668","26.1341782851639","25.6338993539676","26.9037556311483","26.7245948977093","26.9060562019505","27.5100595715251","27.3749204846369","27.4841925397089","28.0010782065831","28.9754275817276","",
"OECD members","OED","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","13.8364366925834","13.5602640337761","14.0215347176334","13.7968048060867","13.9780766141096","14.421109521571","14.3628311930016","14.5452881886606","14.9206284921389","15.1862590140485","15.1386269608353","14.5542543004096","14.4162701842448","14.6520132465508","14.7155728255905","15.0416812676154","14.8368843023562","14.8393459156201","14.746904377835","14.7372177753646","14.3992332002301","14.2997866014127","14.93653028701","15.4305859682444","15.7275917643201","16.1827597110986","16.4695627678243","16.6586533664651","17.035889586161","16.6188682092503","15.5221932369189","15.2093877735003","15.2585075252194","15.9014397243425","16.333218393385","16.4275880124292","15.7974769769739","14.3681038874966","14.7474179987121","15.2321890975467","15.4173877584646","15.8117307651432","15.9748471495781","16.1266303256276","16.0782561125906","16.3997899543856","15.8100619845413","15.8914566214509","",
"Oman","OMN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Other small states","OSS","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Panama","PAN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.2600262629328","10.1016247983535","10.377541649677","9.99333028160208","9.91321898311331","","",
"Peru","PER","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","12.6535900162459","10.8112534413456","11.0008606334695","11.5577315476454","11.2290743404756","11.6716743007404","12.4930216046652","13.8068828545394","17.9617137691498","15.1163298651592","14.7929934199365","11.8977309202347","13.0404097287386","14.962994037364","13.3821098486036","9.97441585343678","9.66358267610828","7.92165902442418","10.7238952091481","11.0279442716709","11.9830523810582","12.1654220628628","12.9721441686363","13.6847575729859","14.1998141675147","14.3987605306478","14.2348049647571","12.9941892981826","12.6086474992247","12.8971056336871","12.4871426273152","13.411521163568","13.6633689429004","14.1047421923916","15.6699876015142","16.4074683503203","16.5121709202423","14.4565268083919","15.4665717570431","15.9688951452089","16.5466871027669","16.4330066930272","16.7209266785318","14.9196513179116","13.7875476429229","13.1743416510927","14.3219013056042","14.6198788537831","",
"Philippines","PHL","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.0823235741067","14.6052398576615","15.4417972134402","15.6104925406438","16.0257470471348","16.2919718292863","16.9386377595512","16.9842871700876","14.1083160828513","13.3064042108121","12.440324756341","12.2655086469998","11.6681306910299","11.6664325949085","11.3644043893781","11.9242240624029","13.1273014401873","12.9604093017337","13.0335136905172","11.6989355673304","11.63527559371","11.8490007825541","12.3059271151495","12.7438220628562","13.0155171797493","13.0196105917208","13.0871006913218","13.5937937490496","14.0475332790366","14.4895456777074","",
"Palau","PLW","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.5946253510742","15.6243699464392","16.7972926809371","17.6248578605743","18.3554146807821","18.7417577776749","19.4562924287602","20.1648148845479","20.0341822712538","19.893807487274","21.5602467989072","20.8693770616188","",
"Papua New Guinea","PNG","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.0734672648072","17.7335256268028","18.2841581813876","19.864395636005","20.5960074498671","19.7271538573297","22.4631845408922","23.7232047008306","20.4802911476754","21.7881674633561","18.9759649951725","24.6964496984504","21.0132469649522","","","","","","","","","","","","17.909962152248","15.2272870502912","12.948628582371","12.6050017647301","13.1930287458298","12.9809410862504","",
"Poland","POL","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.7826807304818","22.3691531907494","21.6558577623832","20.9048532096398","20.1527582634248","18.0642817962137","16.9608394579436","16.0559556162897","16.8407587162989","16.7213203769808","15.6896808564224","16.4738069518339","17.1551039758526","18.0865307854768","18.2673691301375","16.0518940981396","16.4776575774582","16.6556673658091","15.9934263127355","15.589011880558","15.6175273660565","15.6868645592279","16.2305398427786","16.7944578319308","17.3956838262501","17.3421956535233","",
"Pre-demographic dividend","PRE","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People’s Rep.","PRK","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","11.4863384793651","11.779689116903","12.3141501736832","13.8437889356835","14.112765323655","13.4569738287582","13.7676883482653","15.1808512375022","16.0913627186259","16.5947178932806","18.3379740217818","18.0106344112315","17.6159182852221","17.5512542254756","15.5744268546693","16.9867320693814","17.7391216077902","17.6685020230288","18.2911382360453","20.0262630313972","18.5866180720035","19.3537381086109","19.6949300211616","20.5167584296485","20.2643012437292","20.4126590462484","20.9342559555524","20.878403516053","20.5140417261913","20.8275027173337","19.8811705721049","19.9795277963797","20.5819283914578","21.125162349927","21.347297115583","21.0468267379946","19.0577021012005","19.6428094106757","21.1333391229728","20.7701624039787","22.6620920858294","22.647399066455","22.7887191054273","22.3319932476097","22.3705879762207","22.6533467082473","22.3150456453221","",
"Paraguay","PRY","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.26476450440432","8.35050418277665","7.83787789139878","8.10674119623872","8.33274400680182","8.8783239607448","9.37814626937854","9.45456513417612","8.9725202099943","9.76971000251317","9.74945478281115","9.56841422140426","9.95347006736508","10.0353309716205","9.93811926788354","",
"West Bank and Gaza","PSE","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.3525565275736","20.7040317386379","20.9767794971202","21.3765329368932","20.9153258153871","21.2454117205616","21.2555163151033","22.2573057546113","23.1966540820246","22.0119893196698","",
"Post-demographic dividend","PST","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","13.9042757202674","13.6035330906443","14.0571268012433","13.7433615728514","13.8797995575121","14.3162387891416","14.2442862909271","14.4346168604328","14.8368705952825","15.1286156965168","15.0329033840023","14.382032479756","14.304897005023","14.5706973228527","14.6302509083357","14.9669604960162","14.8355837491475","14.8539202883635","14.7810186820618","14.7851640662401","14.389142508777","14.3511780513626","14.9081376949221","15.426252961329","15.7204194106394","16.1374588972421","16.5844131875905","16.7593296622772","17.1596352373798","16.4997499631452","15.3701977431005","15.0963066356853","15.1215831674437","15.7688076632708","16.1916576041077","16.2872782549688","15.8385423431046","14.3521189297638","14.7084103257641","15.2164023389642","15.4547355566599","15.8499836771445","16.0049767585225","16.1295423873588","16.0487657997855","16.4117475683696","15.78483730586","15.8888286307819","",
"French Polynesia","PYF","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Romania","ROU","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","4.38832772166105","4.07478691229035","4.02497723429166","4.05219948535719","4.20183486238532","4.46458383019318","4.4633771151343","4.52625437572929","5.1175","23.0563002680965","22.5218930078497","22.4129237709812","19.6623543856497","17.7871428356453","17.4020445168581","16.1077302703794","17.0360116234838","17.7360387162672","17.0566189702212","17.962709479419","16.6334160764758","16.4891000614035","17.7747637527772","17.4212661578016","17.4680569291356","17.9470572343657","17.5395257265186","16.785344992707","15.27296200525","16.606621010398","18.0889295011415","18.0112811932293","17.668864468403","17.9175154870682","18.9351507781876","16.8520236625952","15.4729764935295","14.4941335685545","14.5919733022131","",
"Russian Federation","RUS","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.2428726496447","13.7255344540838","15.778699595813","13.6349660680486","13.3140302040687","13.2340253896719","16.6229096830257","16.5682157585873","16.5513130625157","15.8180678239761","12.9563524123963","13.0483488461042","13.9542036796753","13.7546730412872","12.933492451261","13.2553613046452","10.6420948088217","9.18312209969854","10.2884056740183","11.3845957549298","10.8948831444277","",
"Rwanda","RWA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","8.63114789471918","10.1813104856358","7.52131880293373","9.90625535512987","10.901857372713","9.71992482034203","11.7021939827298","10.4676359309849","","","","","","","","","10.8269292690858","8.78380627032784","9.26006396078645","9.04825873562898","","","","","","","","","","","","","","","","","","","","","","12.9472536404052","13.291278736611","14.4128400173862","13.4513717050534","14.2511019791947","14.5963878601713","",
"South Asia","SAS","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","8.18112088552086","9.02450290810672","9.18183799057709","8.59709420647853","9.30227453062782","9.68904892322302","9.02113381753454","9.21075806821996","9.26932151646044","9.26999708641102","9.3045580378445","10.0719213034392","10.4237650921465","10.4106784516074","10.3567681483406","10.4693296924122","10.2379910972566","10.3843588268943","10.0224256322143","8.79128910524657","9.21887820812953","9.48404635862659","9.4626408279994","9.22093030818937","8.31655696736552","8.83323368050701","8.98810138655465","8.17179432117779","8.69184493256695","9.06038805594382","9.50309934407164","9.97598581631858","10.895162370105","11.7380616994274","10.7713337045042","9.74199080357727","10.2586657705304","10.1250686079403","10.7054600706881","10.8565580183422","9.92469060306443","10.5091247810301","11.0670731909897","11.4875453784514","12.0614320111689","","",
"Saudi Arabia","SAU","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.52961274372641","2.33196676523408","2.53842009712318","2.73392868608145","2.77137882035696","3.33440372294042","3.3899822461108","3.38483569112843","8.92574503533162","7.40016999840284","",
"Sudan","SDN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.19716328234893","6.3866172236467","","","","","","","","","","7.09829172215482","6.62323590041757","4.49060071852285","6.39546778520457","7.04007841238262","7.46411483253589","7.19859950560695","7.9614507925651","","","","",
"Senegal","SEN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.7743360472944","16.3711764463022","15.9064516552729","16.2941566800934","","",
"Singapore","SGP","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","14.5501848885249","14.7851013890492","15.0646071356204","16.5711247241181","15.9963741551915","16.7245554386909","15.9346472237067","16.0397706847293","16.9929183288493","17.8802055877702","18.9163419773286","18.7608387198487","17.663382090754","15.6621670565894","12.7357694649656","13.0780798911075","14.0720126215791","15.687873622744","14.5462695925654","15.1815315980586","16.1033535012871","16.2903339457186","16.6131522787889","15.7685036472599","15.8973671573725","15.312341085021","14.0310256358429","14.5317174065401","14.8557890847443","14.5855191514965","12.6887393397993","12.4460741638593","11.6045115798244","11.5770274018324","11.8310221766032","12.8204281959211","13.7543914469361","12.9549265300847","12.7858239691039","13.1057219512653","13.5806687357042","13.2712500808714","13.5565571344028","13.1397745298612","13.3258853369829","14.0473782042035","13.1417170586072","13.3221422307881","",
"Solomon Islands","SLB","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.4925603052474","26.0496685413242","26.6314990722737","25.5964545059899","25.755812062639","23.8591955339965","24.5318703162437","25.8721768501893","22.6410327061947","",
"Sierra Leone","SLE","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"El Salvador","SLV","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.87978982523739","10.4317569074698","10.6054956959982","13.3067008259599","12.0994707415286","12.6782970945656","12.6544548602852","14.5108164161693","15.6701112577899","16.7448960236068","17.0602032925092","14.9770305233268","15.8120807115382","15.3440259438695","16.1824433955824","17.054727463136","16.7087878065707","16.7526849094045","17.3547684449954","17.7537439570923","18.0619050900932","17.9867696124435","",
"San Marino","SMR","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.098258600823","16.905495491106","15.9250983814358","16.9350938885794","17.2225010598291","17.6382630770194","17.6709153176255","16.9391091898649","15.5920229527836","16.1530355640829","18.0162574059247","17.0662396360759","18.3455831253968","17.8902228816041","16.6895193629214","16.4688470032622","17.9568167650591","","",
"Somalia","SOM","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000136842643534556","0.000158567517579885","0.000125117553794733","",
"Serbia","SRB","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.3021144678086","21.1478438150125","20.0048064707481","20.2292670544804","19.0547409429858","18.5525002126608","20.8387384343401","21.9701414004315","22.3552132868459","23.2899150584378","24.068038298589","23.5981870443934","24.0680523639397","",
"Sub-Saharan Africa (excluding high income)","SSA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.8819407162627","18.7038064598515","18.1429853685951","18.5675583111065","","","",
"South Sudan","SSD","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.8898297532039","18.5970538859135","18.1580615227613","18.5835538746193","","","",
"Small states","SST","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovak Republic","SVK","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.2417388517194","21.4185779109688","20.4621208989442","20.1627613380391","19.7458565847638","18.5017738031381","17.2753813065232","17.1182469628578","17.683024997072","17.2928761225857","18.0071098995549","16.800847388085","16.7489005333346","16.4458086884117","15.5233082674625","15.1303826918297","16.0772497570946","15.5316024121852","16.7025974186112","17.4551528580795","18.1892767842327","18.1394732748866","18.5961109182654","18.5934393801427","18.7315771002062","",
"Slovenia","SVN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.9410697641036","18.8435902779921","20.5469317932003","19.4254702054104","20.1029695112941","19.8017046324689","20.5020750704414","20.838842986001","20.0958387687726","19.9493968659101","20.5032695128779","20.6655702824195","20.634255108071","21.1489984925583","20.893860031577","20.0747511166279","19.4079592154111","17.9971511182466","18.0573023653755","17.8391642699425","17.8673169141809","17.8998694064708","18.168817949332","18.4938830799173","18.6066578234862","18.3463608388814","18.5312483312926","18.2786933468335","",
"Sweden","SWE","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","19.0315465749341","17.5879282997325","17.0716117464932","16.4808623772793","19.3653345323776","19.9706588859373","18.3123185810125","16.8043594784723","16.3030290295815","16.7119251356069","16.3705547257375","16.8352557415196","17.690849680672","20.1933480486026","19.1467497903931","21.5701357445123","21.6724045315678","21.2875892630088","21.6199962352158","19.6671480513099","17.1418634621067","15.4467478450993","14.8215590222626","26.7323902740389","27.3112203120576","27.5148502712638","29.6705614042422","30.2978502040632","29.8589249594398","27.8928127662277","26.763166888347","26.8944806293649","27.2535027634148","28.5568654610835","28.5603081429543","28.5070406755097","27.4719371629243","27.2335384612622","27.3995188579747","26.6327333985174","26.3039107303439","26.4675406280059","26.5148908140545","27.1368417099522","28.120504703138","28.1273850866599","27.9091466033843","27.4549841325477","",
"Eswatini","SWZ","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sint Maarten (Dutch part)","SXM","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","30.6581459042244","31.9585621373213","34.8592930354843","35.9945029195141","36.786751888437","","","","35.3599934842808","31.9671464584858","27.6352216850543","26.9378449724022","26.9649420412779","26.4361353200262","27.2180993299883","26.0808926080893","","","","","27.3000099620818","24.6925502712081","23.251259327173","22.3678904558872","25.2417028002254","27.8513893463477","31.4910665506972","30.4051783655915","28.0660557796091","30.0824727432291","29.5985833970099","31.6928887127278","32.0664632792387","34.1163211872524","","",
"Syrian Arab Republic","SYR","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.23469087606655","9.7387845485022","10.3191432512812","10.8632873063252","10.7436550031216","10.64698677199","10.9075308308235","10.8447811270234","10.61918446765","10.341737589522","10.0699258094616","9.78240429840159","9.95072384973137","9.6654941734299","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.3592253596139","14.7852740886178","15.4926062111511","14.56715121911","14.676253307724","14.4726599262103","16.9437889436305","17.2172054648645","17.4520036473553","17.2012930111261","15.3467837879087","15.585696662946","16.1379893707148","15.7180893601729","15.4672848007529","15.4661757935961","14.540198751922","13.8888232506844","14.2359834267206","14.7442255009947","14.3250679759606","",
